xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,phraseend,phrase_type
0,0,-1.0,0.75,-1.0,0.75,0,18,74,1,n1-1,Bb.I6{,4.0,3/4,{,1
0,0,-0.25,0.25,-0.25,0.25,18,6,75,1,n2-1,,,,,0
1,1,0.0,0.5,0.0,0.5,24,12,72,1,n5-1,,,,,0
1,1,0.5,0.5,0.5,0.5,36,12,70,1,n6-1,,,,,0
1,1,1.0,1.0,1.0,1.0,48,24,62,5,n10-1,,,,,0
1,1,1.0,1.0,1.0,1.0,48,24,65,5,n11-1,,,,,0
1,1,1.0,1.0,1.0,1.0,48,24,70,1,n7-1,,,,,0
1,1,2.0,1.0,2.0,1.0,72,24,62,5,n12-1,,,,,0
1,1,2.0,1.0,2.0,1.0,72,24,70,1,n8-1,,,,,0
1,1,2.0,1.0,2.0,1.0,72,24,65,5,n13-1,,,,,0
2,2,3.0,1.0,3.0,1.0,96,24,69,1,n15-1,,,,,0
2,2,3.0,1.0,3.0,1.0,96,24,65,5,n20-1,,,,,0
2,2,3.0,1.0,3.0,1.0,96,24,63,5,n19-1,V2,,,,0
2,2,5.0,0.75,5.0,0.75,144,18,75,1,n17-1,,,,,0
2,2,5.75,0.25,5.75,0.25,162,6,77,1,n18-1,,,,,0
3,3,6.0,0.5,6.0,0.5,168,12,74,1,n25-1,,,,,0
3,3,6.5,0.5,6.5,0.5,180,12,72,1,n26-1,,,,,0
3,3,7.0,1.0,7.0,1.0,192,24,72,1,n27-1,,,,,0
3,3,7.0,1.0,7.0,1.0,192,24,65,5,n30-1,,,,,0
3,3,7.0,1.0,7.0,1.0,192,24,63,6,n33-1,,,,,0
3,3,8.0,1.0,8.0,1.0,216,24,63,6,n34-1,,,,,0
3,3,8.0,1.0,8.0,1.0,216,24,65,5,n31-1,,,,,0
3,3,8.0,1.0,8.0,1.0,216,24,72,1,n28-1,,,,,0
4,4,9.0,1.0,9.0,1.0,240,24,62,6,n43-1,I6,,,,0
4,4,9.0,1.0,9.0,1.0,240,24,65,5,n39-1,,,,,0
4,4,9.0,1.0,9.0,1.0,240,24,70,1,n35-1,,,,,0
4,4,11.0,0.75,11.0,0.75,288,18,58,5,n41-1,I,,,,0
4,4,11.0,0.75,11.0,0.75,288,18,74,1,n37-1,,,,,0
4,4,11.75,0.25,11.75,0.25,306,6,60,5,n42-1,,,,,0
4,4,11.75,0.25,11.75,0.25,306,6,75,1,n38-1,,,,,0
5,5,12.0,0.5,12.0,0.5,312,12,77,1,n46-1,,,,,0
5,5,12.0,0.5,12.0,0.5,312,12,62,5,n52-1,,,,,0
5,5,12.0,7.0,12.0,7.0,312,168,53,6,n58-1,V[I6,,,,0
5,5,12.5,0.5,12.5,0.5,324,12,79,1,n47-1,,,,,0
5,5,12.5,0.5,12.5,0.5,324,12,63,5,n53-1,,,,,0
5,5,13.0,0.5,13.0,0.5,336,12,60,5,n54-1,V7,,,,0
5,5,13.0,0.5,13.0,0.5,336,12,75,1,n48-1,,,,,0
5,5,13.5,0.5,13.5,0.5,348,12,57,5,n55-1,,,,,0
5,5,13.5,0.5,13.5,0.5,348,12,72,1,n49-1,,,,,0
5,5,14.0,0.5,14.0,0.5,360,12,74,1,n50-1,,,,,0
5,5,14.0,0.5,14.0,0.5,360,12,58,5,n56-1,I,,,,0
5,5,14.5,0.5,14.5,0.5,372,12,75,1,n51-1,,,,,0
5,5,14.5,0.5,14.5,0.5,372,12,60,5,n57-1,,,,,0
6,6,15.0,0.5,15.0,0.5,384,12,77,1,n59-1,,,,,0
6,6,15.0,0.5,15.0,0.5,384,12,62,5,n65-1,I6,,,,0
6,6,15.5,0.5,15.5,0.5,396,12,79,1,n60-1,,,,,0
6,6,15.5,0.5,15.5,0.5,396,12,63,5,n66-1,,,,,0
6,6,16.0,0.5,16.0,0.5,408,12,60,5,n67-1,V7,,,,0
6,6,16.0,0.5,16.0,0.5,408,12,75,1,n61-1,,,,,0
6,6,16.5,0.5,16.5,0.5,420,12,57,5,n68-1,,,,,0
6,6,16.5,0.5,16.5,0.5,420,12,72,1,n62-1,,,,,0
6,6,17.0,0.5,17.0,0.5,432,12,74,1,n63-1,,,,,0
6,6,17.0,0.5,17.0,0.5,432,12,58,5,n69-1,I,,,,0
6,6,17.5,0.5,17.5,0.5,444,12,60,5,n70-1,,,,,0
6,6,17.5,0.5,17.5,0.5,444,12,75,1,n64-1,,,,,0
7,7,18.0,0.5,18.0,0.5,456,12,77,1,n72-1,,,,,0
7,7,18.0,1.0,18.0,1.0,456,24,62,5,n78-1,I6],,,,0
7,7,18.5,0.5,18.5,0.5,468,12,82,1,n73-1,,,,,0
7,7,19.0,0.5,19.0,0.5,480,12,81,1,n74-1,,,,,0
7,7,19.5,0.5,19.5,0.5,492,12,79,1,n75-1,,,,,0
7,7,20.0,0.5,20.0,0.5,504,12,77,1,n76-1,,,,,0
7,7,20.5,0.5,20.5,0.5,516,12,76,1,n77-1,,,,,0
8,8,21.0,0.5,21.0,0.5,528,12,74,1,n84-1,,,,,0
8,8,21.5,0.5,21.5,0.5,540,12,72,1,n85-1,,,,,0
8,8,22.0,0.5,22.0,0.5,552,12,71,1,n86-1,,,,,0
8,8,22.5,0.5,22.5,0.5,564,12,70,1,n87-1,,,,,0
8,8,23.0,0.5,23.0,0.5,576,12,69,1,n88-1,,,,,0
8,8,23.5,0.5,23.5,0.5,588,12,67,1,n89-1,,,,,0
9,9,24.0,0.75,24.0,0.75,600,18,72,1,n91-1,V.V(64),,,,0
9,9,24.75,0.25,24.75,0.25,618,6,74,1,n92-1,,,,,0
9,9,25.0,1.0,25.0,1.0,624,24,57,5,n99-1,,,,,0
9,9,25.0,1.0,25.0,1.0,624,24,48,5,n98-1,,,,,0
9,9,25.0,1.0,25.0,1.0,624,24,65,1,n94-1,,,,,0
9,9,25.0,1.0,25.0,1.0,624,24,60,1,n93-1,,,,,0
9,9,26.0,1.0,26.0,1.0,648,24,55,5,n101-1,,,,,0
9,9,26.0,1.0,26.0,1.0,648,24,58,1,n95-1,,,,,0
9,9,26.0,1.0,26.0,1.0,648,24,64,1,n96-1,,,,,0
9,9,26.0,1.0,26.0,1.0,648,24,48,5,n100-1,V7,,,,0
10,10,27.0,1.0,27.0,1.0,672,24,53,5,n110-1,I|PAC},2.0,3/4,},3
10,10,27.0,1.0,27.0,1.0,672,24,57,1,n103-1,,,,,0
10,10,27.0,1.0,27.0,1.0,672,24,65,1,n104-1,,,,,0
10,10,28.0,1.0,28.0,1.0,696,24,41,5,n111-1,,,,,0
10,10,29.0,0.75,29.0,0.75,720,18,74,1,n107-1,,,,,0
10,10,29.0,0.75,29.0,0.75,720,18,70,1,n106-1,IV{,1.0,3/4,{,1
10,10,29.75,0.25,29.75,0.25,738,6,69,1,n108-1,,,,,0
10,10,29.75,0.25,29.75,0.25,738,6,72,1,n109-1,,,,,0
11,11,30.0,1.0,30.0,1.0,744,24,69,1,n113-1,I,,,,0
11,11,30.0,1.0,30.0,1.0,744,24,72,1,n114-1,,,,,0
11,11,31.0,1.0,31.0,1.0,768,24,65,5,n121-1,,,,,0
11,11,32.0,0.75,32.0,0.75,792,18,76,1,n117-1,,,,,0
11,11,32.0,0.75,32.0,0.75,792,18,70,1,n116-1,viio64,,,,0
11,11,32.75,0.25,32.75,0.25,810,6,77,1,n119-1,,,,,0
11,11,32.75,0.25,32.75,0.25,810,6,69,1,n118-1,,,,,0
12,12,33.0,1.0,33.0,1.0,816,24,77,1,n124-1,,,,,0
12,12,33.0,1.0,33.0,1.0,816,24,69,1,n123-1,I},2.0,3/4,},3
12,12,34.0,1.0,34.0,1.0,840,24,53,5,n127-1,,,,,0
0,0,35.0,0.75,35.0,0.75,864,18,74,1,n1-2,Bb.I6{,4.0,3/4,{,1
0,0,35.75,0.25,35.75,0.25,882,6,75,1,n2-2,,,,,0
1,1,36.0,0.5,36.0,0.5,888,12,72,1,n5-2,,,,,0
1,1,36.5,0.5,36.5,0.5,900,12,70,1,n6-2,,,,,0
1,1,37.0,1.0,37.0,1.0,912,24,65,5,n11-2,,,,,0
1,1,37.0,1.0,37.0,1.0,912,24,70,1,n7-2,,,,,0
1,1,37.0,1.0,37.0,1.0,912,24,62,5,n10-2,,,,,0
1,1,38.0,1.0,38.0,1.0,936,24,70,1,n8-2,,,,,0
1,1,38.0,1.0,38.0,1.0,936,24,65,5,n13-2,,,,,0
1,1,38.0,1.0,38.0,1.0,936,24,62,5,n12-2,,,,,0
2,2,39.0,1.0,39.0,1.0,960,24,69,1,n15-2,,,,,0
2,2,39.0,1.0,39.0,1.0,960,24,63,5,n19-2,V2,,,,0
2,2,39.0,1.0,39.0,1.0,960,24,65,5,n20-2,,,,,0
2,2,41.0,0.75,41.0,0.75,1008,18,75,1,n17-2,,,,,0
2,2,41.75,0.25,41.75,0.25,1026,6,77,1,n18-2,,,,,0
3,3,42.0,0.5,42.0,0.5,1032,12,74,1,n25-2,,,,,0
3,3,42.5,0.5,42.5,0.5,1044,12,72,1,n26-2,,,,,0
3,3,43.0,1.0,43.0,1.0,1056,24,72,1,n27-2,,,,,0
3,3,43.0,1.0,43.0,1.0,1056,24,65,5,n30-2,,,,,0
3,3,43.0,1.0,43.0,1.0,1056,24,63,6,n33-2,,,,,0
3,3,44.0,1.0,44.0,1.0,1080,24,72,1,n28-2,,,,,0
3,3,44.0,1.0,44.0,1.0,1080,24,63,6,n34-2,,,,,0
3,3,44.0,1.0,44.0,1.0,1080,24,65,5,n31-2,,,,,0
4,4,45.0,1.0,45.0,1.0,1104,24,70,1,n35-2,,,,,0
4,4,45.0,1.0,45.0,1.0,1104,24,62,6,n43-2,I6,,,,0
4,4,45.0,1.0,45.0,1.0,1104,24,65,5,n39-2,,,,,0
4,4,47.0,0.75,47.0,0.75,1152,18,58,5,n41-2,I,,,,0
4,4,47.0,0.75,47.0,0.75,1152,18,74,1,n37-2,,,,,0
4,4,47.75,0.25,47.75,0.25,1170,6,60,5,n42-2,,,,,0
4,4,47.75,0.25,47.75,0.25,1170,6,75,1,n38-2,,,,,0
5,5,48.0,7.0,48.0,7.0,1176,168,53,6,n58-2,V[I6,,,,0
5,5,48.0,0.5,48.0,0.5,1176,12,62,5,n52-2,,,,,0
5,5,48.0,0.5,48.0,0.5,1176,12,77,1,n46-2,,,,,0
5,5,48.5,0.5,48.5,0.5,1188,12,63,5,n53-2,,,,,0
5,5,48.5,0.5,48.5,0.5,1188,12,79,1,n47-2,,,,,0
5,5,49.0,0.5,49.0,0.5,1200,12,75,1,n48-2,,,,,0
5,5,49.0,0.5,49.0,0.5,1200,12,60,5,n54-2,V7,,,,0
5,5,49.5,0.5,49.5,0.5,1212,12,57,5,n55-2,,,,,0
5,5,49.5,0.5,49.5,0.5,1212,12,72,1,n49-2,,,,,0
5,5,50.0,0.5,50.0,0.5,1224,12,58,5,n56-2,I,,,,0
5,5,50.0,0.5,50.0,0.5,1224,12,74,1,n50-2,,,,,0
5,5,50.5,0.5,50.5,0.5,1236,12,75,1,n51-2,,,,,0
5,5,50.5,0.5,50.5,0.5,1236,12,60,5,n57-2,,,,,0
6,6,51.0,0.5,51.0,0.5,1248,12,77,1,n59-2,,,,,0
6,6,51.0,0.5,51.0,0.5,1248,12,62,5,n65-2,I6,,,,0
6,6,51.5,0.5,51.5,0.5,1260,12,63,5,n66-2,,,,,0
6,6,51.5,0.5,51.5,0.5,1260,12,79,1,n60-2,,,,,0
6,6,52.0,0.5,52.0,0.5,1272,12,60,5,n67-2,V7,,,,0
6,6,52.0,0.5,52.0,0.5,1272,12,75,1,n61-2,,,,,0
6,6,52.5,0.5,52.5,0.5,1284,12,57,5,n68-2,,,,,0
6,6,52.5,0.5,52.5,0.5,1284,12,72,1,n62-2,,,,,0
6,6,53.0,0.5,53.0,0.5,1296,12,74,1,n63-2,,,,,0
6,6,53.0,0.5,53.0,0.5,1296,12,58,5,n69-2,I,,,,0
6,6,53.5,0.5,53.5,0.5,1308,12,75,1,n64-2,,,,,0
6,6,53.5,0.5,53.5,0.5,1308,12,60,5,n70-2,,,,,0
7,7,54.0,1.0,54.0,1.0,1320,24,62,5,n78-2,I6],,,,0
7,7,54.0,0.5,54.0,0.5,1320,12,77,1,n72-2,,,,,0
7,7,54.5,0.5,54.5,0.5,1332,12,82,1,n73-2,,,,,0
7,7,55.0,0.5,55.0,0.5,1344,12,81,1,n74-2,,,,,0
7,7,55.5,0.5,55.5,0.5,1356,12,79,1,n75-2,,,,,0
7,7,56.0,0.5,56.0,0.5,1368,12,77,1,n76-2,,,,,0
7,7,56.5,0.5,56.5,0.5,1380,12,76,1,n77-2,,,,,0
8,8,57.0,0.5,57.0,0.5,1392,12,74,1,n84-2,,,,,0
8,8,57.5,0.5,57.5,0.5,1404,12,72,1,n85-2,,,,,0
8,8,58.0,0.5,58.0,0.5,1416,12,71,1,n86-2,,,,,0
8,8,58.5,0.5,58.5,0.5,1428,12,70,1,n87-2,,,,,0
8,8,59.0,0.5,59.0,0.5,1440,12,69,1,n88-2,,,,,0
8,8,59.5,0.5,59.5,0.5,1452,12,67,1,n89-2,,,,,0
9,9,60.0,0.75,60.0,0.75,1464,18,72,1,n91-2,V.V(64),,,,0
9,9,60.75,0.25,60.75,0.25,1482,6,74,1,n92-2,,,,,0
9,9,61.0,1.0,61.0,1.0,1488,24,65,1,n94-2,,,,,0
9,9,61.0,1.0,61.0,1.0,1488,24,48,5,n98-2,,,,,0
9,9,61.0,1.0,61.0,1.0,1488,24,60,1,n93-2,,,,,0
9,9,61.0,1.0,61.0,1.0,1488,24,57,5,n99-2,,,,,0
9,9,62.0,1.0,62.0,1.0,1512,24,48,5,n100-2,V7,,,,0
9,9,62.0,1.0,62.0,1.0,1512,24,55,5,n101-2,,,,,0
9,9,62.0,1.0,62.0,1.0,1512,24,58,1,n95-2,,,,,0
9,9,62.0,1.0,62.0,1.0,1512,24,64,1,n96-2,,,,,0
10,10,63.0,1.0,63.0,1.0,1536,24,53,5,n110-2,I|PAC},2.0,3/4,},3
10,10,63.0,1.0,63.0,1.0,1536,24,57,1,n103-2,,,,,0
10,10,63.0,1.0,63.0,1.0,1536,24,65,1,n104-2,,,,,0
10,10,64.0,1.0,64.0,1.0,1560,24,41,5,n111-2,,,,,0
10,10,65.0,0.75,65.0,0.75,1584,18,70,1,n106-2,IV{,1.0,3/4,{,1
10,10,65.0,0.75,65.0,0.75,1584,18,74,1,n107-2,,,,,0
10,10,65.75,0.25,65.75,0.25,1602,6,69,1,n108-2,,,,,0
10,10,65.75,0.25,65.75,0.25,1602,6,72,1,n109-2,,,,,0
11,11,66.0,1.0,66.0,1.0,1608,24,69,1,n113-2,I,,,,0
11,11,66.0,1.0,66.0,1.0,1608,24,72,1,n114-2,,,,,0
11,11,67.0,1.0,67.0,1.0,1632,24,65,5,n121-2,,,,,0
11,11,68.0,0.75,68.0,0.75,1656,18,76,1,n117-2,,,,,0
11,11,68.0,0.75,68.0,0.75,1656,18,70,1,n116-2,viio64,,,,0
11,11,68.75,0.25,68.75,0.25,1674,6,77,1,n119-2,,,,,0
11,11,68.75,0.25,68.75,0.25,1674,6,69,1,n118-2,,,,,0
12,12,69.0,1.0,69.0,1.0,1680,24,69,1,n123-2,I},2.0,3/4,},3
12,12,69.0,1.0,69.0,1.0,1680,24,77,1,n124-2,,,,,0
12,12,70.0,1.0,70.0,1.0,1704,24,53,5,n127-2,,,,,0
X1,12,71.0,1.0,71.0,1.0,1728,24,65,5,n132-1,,,,,0
X1,12,71.0,1.0,71.0,1.0,1728,24,53,5,n131-1,I.viio43/ii{,1.0,3/4,{,1
X1,12,71.0,1.0,71.0,1.0,1728,24,71,1,n128-1,,,,,0
X1,12,71.0,1.0,71.0,1.0,1728,24,80,1,n130-1,,,,,0
X1,12,71.0,1.0,71.0,1.0,1728,24,74,1,n129-1,,,,,0
13,13,72.0,1.0,72.0,1.0,1752,24,76,1,n134-1,,,,,0
13,13,72.0,1.0,72.0,1.0,1752,24,64,5,n143-1,,,,,0
13,13,72.0,1.0,72.0,1.0,1752,24,72,1,n133-1,,,,,0
13,13,72.0,1.0,72.0,1.0,1752,24,52,5,n142-1,II6,,,,0
13,13,72.0,1.0,72.0,1.0,1752,24,79,1,n135-1,,,,,0
13,13,73.0,1.0,73.0,1.0,1776,24,69,1,n136-1,,,,,0
13,13,73.0,1.0,73.0,1.0,1776,24,51,5,n144-1,viio43,,,,0
13,13,73.0,1.0,73.0,1.0,1776,24,63,5,n145-1,,,,,0
13,13,73.0,1.0,73.0,1.0,1776,24,78,1,n138-1,,,,,0
13,13,73.0,1.0,73.0,1.0,1776,24,72,1,n137-1,,,,,0
13,13,74.0,1.0,74.0,1.0,1800,24,62,5,n147-1,,,,,0
13,13,74.0,1.0,74.0,1.0,1800,24,77,1,n141-1,,,,,0
13,13,74.0,1.0,74.0,1.0,1800,24,50,5,n146-1,I6,,,,0
13,13,74.0,1.0,74.0,1.0,1800,24,74,1,n140-1,,,,,0
13,13,74.0,1.0,74.0,1.0,1800,24,70,1,n139-1,,,,,0
14,14,75.0,1.0,75.0,1.0,1824,24,76,1,n150-1,,,,,0
14,14,75.0,1.0,75.0,1.0,1824,24,43,5,n157-1,viio6/V,,,,0
14,14,75.0,1.0,75.0,1.0,1824,24,70,1,n149-1,,,,,0
14,14,75.0,1.0,75.0,1.0,1824,24,55,5,n158-1,,,,,0
14,14,75.0,1.0,75.0,1.0,1824,24,67,1,n148-1,,,,,0
14,14,76.0,1.0,76.0,1.0,1848,24,45,5,n159-1,viio7,,,,0
14,14,76.0,1.0,76.0,1.0,1848,24,57,5,n160-1,,,,,0
14,14,76.0,1.0,76.0,1.0,1848,24,66,1,n151-1,,,,,0
14,14,76.0,1.0,76.0,1.0,1848,24,72,1,n152-1,,,,,0
14,14,76.0,1.0,76.0,1.0,1848,24,75,1,n153-1,,,,,0
14,14,77.0,1.0,77.0,1.0,1872,24,58,5,n162-1,,,,,0
14,14,77.0,1.0,77.0,1.0,1872,24,74,1,n156-1,,,,,0
14,14,77.0,1.0,77.0,1.0,1872,24,70,1,n155-1,,,,,0
14,14,77.0,1.0,77.0,1.0,1872,24,65,1,n154-1,,,,,0
14,14,77.0,1.0,77.0,1.0,1872,24,46,5,n161-1,I,,,,0
15,15,78.0,2.0,78.0,2.0,1896,48,51,5,n166-1,ii6,,,,0
15,15,79.0,1.0,79.0,1.0,1920,24,72,1,n164-1,,,,,0
15,15,80.0,1.0,80.0,1.0,1944,24,52,5,n167-1,viio7/V,,,,0
15,15,80.0,1.0,80.0,1.0,1944,24,73,1,n165-1,,,,,0
16,16,81.0,1.0,81.0,1.0,1968,24,53,5,n173-1,V,,,,0
16,16,81.0,1.0,81.0,1.0,1968,24,69,1,n169-1,,,,,0
16,16,81.0,0.0,81.0,0.0,1968,0,70,1,n168-1,,,,,0
16,16,82.0,1.0,82.0,1.0,1992,24,51,5,n174-1,V2,,,,0
16,16,82.0,0.5,82.0,0.5,1992,12,67,1,n170-1,,,,,0
16,16,82.5,0.5,82.5,0.5,2004,12,65,1,n171-1,,,,,0
16,16,83.0,1.0,83.0,1.0,2016,24,50,5,n175-1,I6,,,,0
16,16,83.0,1.0,83.0,1.0,2016,24,70,1,n172-1,,,,,0
17,17,84.0,1.0,84.0,1.0,2040,24,72,1,n176-1,,,,,0
17,17,84.0,1.0,84.0,1.0,2040,24,57,5,n186-1,viio,,,,0
17,17,84.0,1.0,84.0,1.0,2040,24,75,1,n177-1,,,,,0
17,17,85.0,1.0,85.0,1.0,2064,24,58,5,n187-1,I,,,,0
17,17,85.0,0.75,85.0,0.75,2064,18,74,1,n179-1,,,,,0
17,17,85.0,0.75,85.0,0.75,2064,18,70,1,n178-1,,,,,0
17,17,85.75,0.25,85.75,0.25,2082,6,69,1,n180-1,,,,,0
17,17,85.75,0.25,85.75,0.25,2082,6,72,1,n181-1,,,,,0
17,17,86.0,0.75,86.0,0.75,2088,18,74,1,n183-1,,,,,0
17,17,86.0,1.0,86.0,1.0,2088,24,52,5,n188-1,vii%7/V,,,,0
17,17,86.0,0.75,86.0,0.75,2088,18,70,1,n182-1,,,,,0
17,17,86.75,0.25,86.75,0.25,2106,6,75,1,n185-1,,,,,0
17,17,86.75,0.25,86.75,0.25,2106,6,72,1,n184-1,,,,,0
18,18,87.0,1.0,87.0,1.0,2112,24,70,1,n189-1,,,,,0
18,18,87.0,2.0,87.0,2.0,2112,48,53,5,n194-1,V(64)},1.0,3/4,},3
18,18,87.0,1.0,87.0,1.0,2112,24,74,1,n190-1,,,,,0
18,18,88.0,1.0,88.0,1.0,2136,24,72,1,n192-1,,,,,0
18,18,88.0,1.0,88.0,1.0,2136,24,69,1,n191-1,V|HC,,,,0
18,18,89.0,0.75,89.0,0.75,2160,18,62,5,n195-1,I6{,1.0,3/4,{,1
18,18,89.75,0.25,89.75,0.25,2178,6,63,5,n196-1,,,,,0
19,19,90.0,0.5,90.0,0.5,2184,12,60,5,n202-1,I,,,,0
19,19,90.5,0.5,90.5,0.5,2196,12,58,5,n203-1,,,,,0
19,19,91.0,1.0,91.0,1.0,2208,24,58,5,n204-1,,,,,0
19,19,91.0,1.0,91.0,1.0,2208,24,74,1,n198-1,,,,,0
19,19,91.0,1.0,91.0,1.0,2208,24,77,1,n199-1,,,,,0
19,19,92.0,1.0,92.0,1.0,2232,24,77,1,n201-1,,,,,0
19,19,92.0,1.0,92.0,1.0,2232,24,74,1,n200-1,,,,,0
19,19,92.0,1.0,92.0,1.0,2232,24,58,5,n205-1,,,,,0
20,20,93.0,1.0,93.0,1.0,2256,24,57,5,n210-1,V65,,,,0
20,20,93.0,1.0,93.0,1.0,2256,24,77,1,n207-1,,,,,0
20,20,93.0,1.0,93.0,1.0,2256,24,75,1,n206-1,,,,,0
20,20,95.0,0.75,95.0,0.75,2304,18,63,5,n212-1,,,,,0
20,20,95.75,0.25,95.75,0.25,2322,6,65,5,n213-1,,,,,0
21,21,96.0,0.5,96.0,0.5,2328,12,62,5,n219-1,viio6,,,,0
21,21,96.5,0.5,96.5,0.5,2340,12,60,5,n220-1,,,,,0
21,21,97.0,1.0,97.0,1.0,2352,24,81,1,n215-1,,,,,0
21,21,97.0,1.0,97.0,1.0,2352,24,87,1,n216-1,,,,,0
21,21,97.0,1.0,97.0,1.0,2352,24,60,5,n221-1,,,,,0
21,21,98.0,1.0,98.0,1.0,2376,24,60,5,n222-1,,,,,0
21,21,98.0,1.0,98.0,1.0,2376,24,81,1,n217-1,,,,,0
21,21,98.0,1.0,98.0,1.0,2376,24,87,1,n218-1,,,,,0
22,22,99.0,1.0,99.0,1.0,2400,24,86,1,n224-1,,,,,0
22,22,99.0,1.0,99.0,1.0,2400,24,82,1,n223-1,,,,,0
22,22,99.0,1.0,99.0,1.0,2400,24,58,5,n228-1,I,,,,0
22,22,101.0,0.75,101.0,0.75,2448,18,74,1,n226-1,,,,,0
22,22,101.0,0.75,101.0,0.75,2448,18,58,5,n230-1,,,,,0
22,22,101.75,0.25,101.75,0.25,2466,6,60,5,n231-1,,,,,0
22,22,101.75,0.25,101.75,0.25,2466,6,75,1,n227-1,,,,,0
23,23,102.0,0.5,102.0,0.5,2472,12,62,5,n238-1,,,,,0
23,23,102.0,0.5,102.0,0.5,2472,12,77,1,n232-1,,,,,0
23,23,102.0,7.0,102.0,7.0,2472,168,53,6,n244-1,V[I6,,,,0
23,23,102.5,0.5,102.5,0.5,2484,12,63,5,n239-1,,,,,0
23,23,102.5,0.5,102.5,0.5,2484,12,79,1,n233-1,,,,,0
23,23,103.0,0.5,103.0,0.5,2496,12,60,5,n240-1,V7,,,,0
23,23,103.0,0.5,103.0,0.5,2496,12,75,1,n234-1,,,,,0
23,23,103.5,0.5,103.5,0.5,2508,12,72,1,n235-1,,,,,0
23,23,103.5,0.5,103.5,0.5,2508,12,57,5,n241-1,,,,,0
23,23,104.0,0.5,104.0,0.5,2520,12,74,1,n236-1,,,,,0
23,23,104.0,0.5,104.0,0.5,2520,12,58,5,n242-1,I,,,,0
23,23,104.5,0.5,104.5,0.5,2532,12,60,5,n243-1,,,,,0
23,23,104.5,0.5,104.5,0.5,2532,12,75,1,n237-1,,,,,0
24,24,105.0,0.5,105.0,0.5,2544,12,62,5,n251-1,I6,,,,0
24,24,105.0,0.5,105.0,0.5,2544,12,77,1,n245-1,,,,,0
24,24,105.5,0.5,105.5,0.5,2556,12,63,5,n252-1,,,,,0
24,24,105.5,0.5,105.5,0.5,2556,12,79,1,n246-1,,,,,0
24,24,106.0,0.5,106.0,0.5,2568,12,60,5,n253-1,V7,,,,0
24,24,106.0,0.5,106.0,0.5,2568,12,75,1,n247-1,,,,,0
24,24,106.5,0.5,106.5,0.5,2580,12,72,1,n248-1,,,,,0
24,24,106.5,0.5,106.5,0.5,2580,12,57,5,n254-1,,,,,0
24,24,107.0,0.5,107.0,0.5,2592,12,58,5,n255-1,I,,,,0
24,24,107.0,0.5,107.0,0.5,2592,12,74,1,n249-1,,,,,0
24,24,107.5,0.5,107.5,0.5,2604,12,75,1,n250-1,,,,,0
24,24,107.5,0.5,107.5,0.5,2604,12,60,5,n256-1,,,,,0
