xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,volta,phraseend,phrase_type
12,12,44.25,0.25,44.25,0.25,354,2,67,5,n331-1,,,,,,0
12,12,44.5,0.25,44.5,0.25,356,2,76,1,n322-1,,,,,,0
12,12,44.5,0.25,44.5,0.25,356,2,60,5,n332-1,ii6,,,,,0
12,12,44.75,0.25,44.75,0.25,358,2,72,1,n323-1,,,,,,0
12,12,44.75,0.25,44.75,0.25,358,2,69,5,n333-1,,,,,,0
12,12,45.0,0.5,45.0,0.5,360,4,71,1,n324-1,,,,,,0
12,12,45.0,0.25,45.0,0.25,360,2,62,5,n334-1,V(64),,,,,0
12,12,45.25,0.25,45.25,0.25,362,2,67,5,n335-1,,,,,,0
12,12,45.5,0.25,45.5,0.25,364,2,60,5,n336-1,viio64,,,,,0
12,12,45.5,0.5,45.5,0.5,364,4,69,1,n325-1,,,,,,0
12,12,45.75,0.25,45.75,0.25,366,2,66,5,n337-1,,,,,,0
12,12,46.0,0.25,46.0,0.25,368,2,59,5,n338-1,I6,,,,,0
12,12,46.0,0.25,46.0,0.25,368,2,67,1,n326-1,,,,,,0
12,12,46.25,0.25,46.25,0.25,370,2,79,1,n327-1,,,,,,0
12,12,46.25,0.25,46.25,0.25,370,2,67,5,n339-1,,,,,,0
12,12,46.5,1.0,46.5,1.0,372,8,79,1,n328-1,,,,,,0
12,12,46.5,0.25,46.5,0.25,372,2,62,5,n340-1,,,,,,0
12,12,46.75,0.25,46.75,0.25,374,2,67,5,n341-1,,,,,,0
12,12,47.0,0.25,47.0,0.25,376,2,59,5,n342-1,,,,,,0
12,12,47.25,0.25,47.25,0.25,378,2,67,5,n343-1,,,,,,0
12,12,47.5,0.5,47.5,0.5,380,4,77,1,n329-1,,,,,,0
12,12,47.5,0.25,47.5,0.25,380,2,62,5,n344-1,V65/IV,,,,,0
12,12,47.75,0.25,47.75,0.25,382,2,67,5,n345-1,,,,,,0
13,13,48.0,1.0,48.0,1.0,384,8,60,5,n369-1,IV(#2),,,,,0
13,13,48.0,1.0,48.0,1.0,384,8,67,5,n370-1,,,,,,0
13,13,48.0,0.5,48.0,0.5,384,4,75,1,n346-1,,,,,,0
13,13,48.5,0.5,48.5,0.5,388,4,76,1,n347-1,IV,,,,,0
13,13,49.5,0.0,49.5,0.0,396,0,81,1,n349-1,,,,,,0
13,13,49.5,0.25,49.5,0.25,396,2,79,1,n350-1,,,,,,0
13,13,49.75,0.125,49.75,0.125,398,1,78,1,n351-1,,,,,,0
13,13,49.875,0.125,49.875,0.125,399,1,76,1,n352-1,,,,,,0
13,13,50.0,0.5,50.0,0.5,400,4,59,5,n373-1,I6,,,,,0
13,13,50.0,0.5,50.0,0.5,400,4,67,5,n374-1,,,,,,0
13,13,50.0,0.125,50.0,0.125,400,1,73,1,n353-1,,,,,,0
13,13,50.125,0.125,50.125,0.125,401,1,74,1,n354-1,,,,,,0
13,13,50.25,0.125,50.25,0.125,402,1,73,1,n355-1,,,,,,0
13,13,50.375,0.125,50.375,0.125,403,1,74,1,n356-1,,,,,,0
13,13,50.5,0.5,50.5,0.5,404,4,60,5,n375-1,IV,,,,,0
13,13,50.5,0.25,50.5,0.25,404,2,76,1,n358-1,,,,,,0
13,13,50.5,0.0,50.5,0.0,404,0,78,1,n357-1,,,,,,0
13,13,50.5,0.5,50.5,0.5,404,4,67,5,n376-1,,,,,,0
13,13,50.75,0.125,50.75,0.125,406,1,74,1,n359-1,,,,,,0
13,13,50.875,0.125,50.875,0.125,407,1,72,1,n360-1,,,,,,0
13,13,51.0,0.5,51.0,0.5,408,4,62,5,n377-1,V(64),,,,,0
13,13,51.0,0.5,51.0,0.5,408,4,67,5,n378-1,,,,,,0
13,13,51.0,0.125,51.0,0.125,408,1,70,1,n361-1,,,,,,0
13,13,51.125,0.125,51.125,0.125,409,1,71,1,n362-1,,,,,,0
13,13,51.25,0.125,51.25,0.125,410,1,70,1,n363-1,,,,,,0
13,13,51.375,0.125,51.375,0.125,411,1,71,1,n364-1,,,,,,0
13,13,51.5,0.5,51.5,0.5,412,4,66,5,n380-1,,,,,,0
13,13,51.5,0.25,51.5,0.25,412,2,72,1,n366-1,,,,,,0
13,13,51.5,0.5,51.5,0.5,412,4,62,5,n379-1,V,,,,,0
13,13,51.5,0.0,51.5,0.0,412,0,74,1,n365-1,,,,,,0
13,13,51.75,0.125,51.75,0.125,414,1,71,1,n367-1,,,,,,0
13,13,51.875,0.125,51.875,0.125,415,1,69,1,n368-1,,,,,,0
14,14,52.0,0.5,52.0,0.5,416,4,55,5,n394-1,I|PAC},3.0,4/4,1.0,},3
14,14,52.0,0.5,52.0,0.5,416,4,67,5,n395-1,,,,,,0
14,14,52.0,0.5,52.0,0.5,416,4,67,1,n381-1,,,,,,0
14,14,52.5,0.125,52.5,0.125,420,1,72,1,n382-1,,,,,,0
14,14,52.625,0.125,52.625,0.125,421,1,71,1,n383-1,,,,,,0
14,14,52.75,0.125,52.75,0.125,422,1,72,1,n384-1,,,,,,0
14,14,52.875,0.125,52.875,0.125,423,1,69,1,n385-1,,,,,,0
14,14,53.0,0.5,53.0,0.5,424,4,67,1,n386-1,,,,,,0
14,14,53.5,0.125,53.5,0.125,428,1,72,1,n387-1,,,,,,0
14,14,53.625,0.125,53.625,0.125,429,1,71,1,n388-1,,,,,,0
14,14,53.75,0.125,53.75,0.125,430,1,72,1,n389-1,,,,,,0
14,14,53.875,0.125,53.875,0.125,431,1,69,1,n390-1,,,,,,0
14,14,54.0,0.5,54.0,0.5,432,4,67,1,n391-1,,,,,,0
14,14,54.25,0.25,54.25,0.25,434,2,66,5,n399-1,,,,,,0
14,14,54.5,0.25,54.5,0.25,436,2,67,5,n400-1,,,,,,0
14,14,54.75,0.25,54.75,0.25,438,2,68,5,n401-1,,,,,,0
14,14,55.0,0.25,55.0,0.25,440,2,69,5,n402-1,I.vii%7,,,1.0,,0
14,14,55.25,0.25,55.25,0.25,442,2,65,5,n403-1,,,,,,0
14,14,55.5,0.25,55.5,0.25,444,2,62,5,n404-1,,,,,,0
14,14,55.75,0.25,55.75,0.25,446,2,59,5,n405-1,,,,,,0
1,1,56.0,1.0,56.0,1.0,448,8,60,6,n24-2,C.I{,2.0,4/4,,{,1
1,1,56.0,0.25,56.0,0.25,448,2,64,5,n8-2,,,,,,0
1,1,56.0,0.5,56.0,0.5,448,4,72,1,n1-2,,,,,,0
1,1,56.25,0.25,56.25,0.25,450,2,67,5,n9-2,,,,,,0
1,1,56.5,0.5,56.5,0.5,452,4,72,1,n2-2,,,,,,0
1,1,56.5,0.25,56.5,0.25,452,2,64,5,n10-2,,,,,,0
1,1,56.75,0.25,56.75,0.25,454,2,67,5,n11-2,,,,,,0
1,1,57.0,0.25,57.0,0.25,456,2,64,5,n12-2,,,,,,0
1,1,57.0,0.5,57.0,0.5,456,4,72,1,n3-2,,,,,,0
1,1,57.25,0.25,57.25,0.25,458,2,67,5,n13-2,,,,,,0
1,1,57.5,0.5,57.5,0.5,460,4,72,1,n4-2,,,,,,0
1,1,57.5,0.25,57.5,0.25,460,2,64,5,n14-2,,,,,,0
1,1,57.75,0.25,57.75,0.25,462,2,67,5,n15-2,,,,,,0
1,1,58.0,1.0,58.0,1.0,464,8,62,6,n25-2,V43,,,,,0
1,1,58.0,0.25,58.0,0.25,464,2,65,5,n16-2,,,,,,0
1,1,58.0,0.5,58.0,0.5,464,4,71,1,n5-2,,,,,,0
1,1,58.25,0.25,58.25,0.25,466,2,67,5,n17-2,,,,,,0
1,1,58.5,0.25,58.5,0.25,468,2,65,5,n18-2,,,,,,0
1,1,58.5,0.5,58.5,0.5,468,4,77,1,n6-2,,,,,,0
1,1,58.75,0.25,58.75,0.25,470,2,67,5,n19-2,,,,,,0
1,1,59.0,1.0,59.0,1.0,472,8,77,1,n7-2,,,,,,0
1,1,59.0,0.25,59.0,0.25,472,2,62,5,n20-2,,,,,,0
1,1,59.0,0.5,59.0,0.5,472,4,59,6,n26-2,V65,,,,,0
1,1,59.25,0.25,59.25,0.25,474,2,67,5,n21-2,,,,,,0
1,1,59.5,0.25,59.5,0.25,476,2,59,5,n22-2,,,,,,0
1,1,59.5,0.5,59.5,0.5,476,4,55,6,n27-2,V7,,,,,0
1,1,59.75,0.25,59.75,0.25,478,2,67,5,n23-2,,,,,,0
2,2,60.0,0.25,60.0,0.25,480,2,60,6,n54-2,I,,,,,0
2,2,60.0,1.0,60.0,1.0,480,8,76,1,n28-2,,,,,,0
2,2,60.25,0.25,60.25,0.25,482,2,67,6,n55-2,,,,,,0
2,2,60.5,0.25,60.5,0.25,484,2,59,6,n56-2,iii64,,,,,0
2,2,60.75,0.25,60.75,0.25,486,2,67,6,n57-2,,,,,,0
2,2,61.0,0.25,61.0,0.25,488,2,57,5,n42-2,IV6,,,,,0
2,2,61.0,0.5,61.0,0.5,488,4,77,1,n30-2,,,,,,0
2,2,61.0,0.0,61.0,0.0,488,0,79,1,n29-2,,,,,,0
2,2,61.25,0.25,61.25,0.25,490,2,60,5,n43-2,,,,,,0
2,2,61.5,0.25,61.5,0.25,492,2,53,5,n44-2,ii6,,,,,0
2,2,61.5,0.25,61.5,0.25,492,2,76,1,n31-2,,,,,,0
2,2,61.75,0.25,61.75,0.25,494,2,65,5,n45-2,,,,,,0
2,2,61.75,0.25,61.75,0.25,494,2,74,1,n32-2,,,,,,0
2,2,62.0,1.5,62.0,1.5,496,12,55,6,n58-2,V(64),,,,,0
2,2,62.0,0.25,62.0,0.25,496,2,64,5,n46-2,,,,,,0
2,2,62.0,0.25,62.0,0.25,496,2,72,1,n33-2,,,,,,0
2,2,62.25,0.25,62.25,0.25,498,2,62,5,n47-2,,,,,,0
2,2,62.25,0.25,62.25,0.25,498,2,71,1,n34-2,,,,,,0
2,2,62.5,0.25,62.5,0.25,500,2,69,1,n35-2,,,,,,0
2,2,62.5,0.25,62.5,0.25,500,2,60,5,n48-2,,,,,,0
2,2,62.75,0.25,62.75,0.25,502,2,67,1,n36-2,,,,,,0
2,2,62.75,0.25,62.75,0.25,502,2,59,5,n49-2,,,,,,0
2,2,63.0,0.25,63.0,0.25,504,2,60,5,n50-2,V,,,,,0
2,2,63.0,0.25,63.0,0.25,504,2,69,1,n37-2,,,,,,0
2,2,63.25,0.25,63.25,0.25,506,2,67,1,n38-2,,,,,,0
2,2,63.25,0.25,63.25,0.25,506,2,59,5,n51-2,,,,,,0
2,2,63.5,0.5,63.5,0.5,508,4,53,6,n59-2,viio64,,,,,0
2,2,63.5,0.25,63.5,0.25,508,2,60,5,n52-2,,,,,,0
2,2,63.5,0.25,63.5,0.25,508,2,69,1,n39-2,,,,,,0
2,2,63.75,0.25,63.75,0.25,510,2,71,1,n40-2,,,,,,0
2,2,63.75,0.25,63.75,0.25,510,2,62,5,n53-2,,,,,,0
3,3,64.0,0.25,64.0,0.25,512,2,55,5,n67-2,,,,,,0
3,3,64.0,0.5,64.0,0.5,512,4,72,1,n60-2,,,,,,0
3,3,64.0,1.0,64.0,1.0,512,8,52,6,n83-2,I6,,,,,0
3,3,64.25,0.25,64.25,0.25,514,2,60,5,n68-2,,,,,,0
3,3,64.5,0.25,64.5,0.25,516,2,55,5,n69-2,,,,,,0
3,3,64.5,0.5,64.5,0.5,516,4,72,1,n61-2,,,,,,0
3,3,64.75,0.25,64.75,0.25,518,2,60,5,n70-2,,,,,,0
3,3,65.0,0.5,65.0,0.5,520,4,50,6,n84-2,,,,,,0
3,3,65.0,0.25,65.0,0.25,520,2,53,5,n71-2,,,,,,0
3,3,65.0,0.5,65.0,0.5,520,4,72,1,n62-2,,,,,,0
3,3,65.25,0.25,65.25,0.25,522,2,60,5,n72-2,,,,,,0
3,3,65.5,0.5,65.5,0.5,524,4,48,6,n85-2,I,,,,,0
3,3,65.5,0.5,65.5,0.5,524,4,72,1,n63-2,,,,,,0
3,3,65.5,0.25,65.5,0.25,524,2,52,5,n73-2,,,,,,0
3,3,65.75,0.25,65.75,0.25,526,2,60,5,n74-2,,,,,,0
3,3,66.0,0.25,66.0,0.25,528,2,53,5,n75-2,,,,,,0
3,3,66.0,1.0,66.0,1.0,528,8,50,6,n86-2,V43,,,,,0
3,3,66.0,0.5,66.0,0.5,528,4,71,1,n64-2,,,,,,0
3,3,66.25,0.25,66.25,0.25,530,2,55,5,n76-2,,,,,,0
3,3,66.5,0.5,66.5,0.5,532,4,77,1,n65-2,,,,,,0
3,3,66.5,0.25,66.5,0.25,532,2,53,5,n77-2,,,,,,0
3,3,66.75,0.25,66.75,0.25,534,2,55,5,n78-2,,,,,,0
3,3,67.0,1.0,67.0,1.0,536,8,77,1,n66-2,,,,,,0
3,3,67.0,0.25,67.0,0.25,536,2,50,5,n79-2,,,,,,0
3,3,67.0,0.5,67.0,0.5,536,4,47,6,n87-2,V65,,,,,0
3,3,67.25,0.25,67.25,0.25,538,2,55,5,n80-2,,,,,,0
3,3,67.5,0.25,67.5,0.25,540,2,47,5,n81-2,,,,,,0
3,3,67.5,0.5,67.5,0.5,540,4,43,6,n88-2,V7,,,,,0
3,3,67.75,0.25,67.75,0.25,542,2,55,5,n82-2,,,,,,0
4,4,68.0,0.25,68.0,0.25,544,2,48,6,n109-2,I,,,,,0
4,4,68.0,0.5,68.0,0.5,544,4,76,1,n90-2,,,,,,0
4,4,68.0,0.0,68.0,0.0,544,0,77,1,n89-2,,,,,,0
4,4,68.25,0.25,68.25,0.25,546,2,55,6,n110-2,,,,,,0
4,4,68.5,0.25,68.5,0.25,548,2,57,5,n103-2,,,,,,0
4,4,68.5,0.25,68.5,0.25,548,2,77,1,n91-2,,,,,,0
4,4,68.5,0.5,68.5,0.5,548,4,53,6,n111-2,ii6,,,,,0
4,4,68.75,0.25,68.75,0.25,550,2,74,1,n92-2,,,,,,0
4,4,68.75,0.25,68.75,0.25,550,2,65,5,n104-2,,,,,,0
4,4,69.0,0.5,69.0,0.5,552,4,55,6,n112-2,V(64),,,,,0
4,4,69.0,0.5,69.0,0.5,552,4,64,5,n105-2,,,,,,0
4,4,69.0,0.5,69.0,0.5,552,4,72,1,n93-2,,,,,,0
4,4,69.5,0.5,69.5,0.5,556,4,65,1,n94-2,,,,,,0
4,4,69.5,0.5,69.5,0.5,556,4,71,1,n95-2,,,,,,0
4,4,69.5,0.5,69.5,0.5,556,4,55,6,n113-2,V7,,,,,0
4,4,69.5,0.5,69.5,0.5,556,4,62,5,n106-2,,,,,,0
4,4,70.0,0.5,70.0,0.5,560,4,60,6,n114-2,I(974)},1.0,4/4,,},3
4,4,70.0,1.0,70.0,1.0,560,8,62,1,n96-2,,,,,,0
4,4,70.0,1.0,70.0,1.0,560,8,71,1,n98-2,,,,,,0
4,4,70.0,1.0,70.0,1.0,560,8,65,1,n97-2,,,,,,0
4,4,70.5,0.5,70.5,0.5,564,4,55,6,n115-2,,,,,,0
4,4,71.0,0.5,71.0,0.5,568,4,48,6,n116-2,I|PAC,,,,,0
4,4,71.0,0.5,71.0,0.5,568,4,64,1,n99-2,,,,,,0
4,4,71.0,0.5,71.0,0.5,568,4,67,1,n100-2,,,,,,0
4,4,71.0,0.5,71.0,0.5,568,4,72,1,n101-2,,,,,,0
5,5,72.0,0.25,72.0,0.25,576,2,60,5,n126-2,{,0.0,4/4,,{,1
5,5,72.0,1.0,72.0,1.0,576,8,76,1,n117-2,,,,,,0
5,5,72.25,0.25,72.25,0.25,578,2,67,5,n127-2,,,,,,0
5,5,72.5,0.25,72.5,0.25,580,2,64,5,n128-2,,,,,,0
5,5,72.75,0.25,72.75,0.25,582,2,67,5,n129-2,,,,,,0
5,5,73.0,0.25,73.0,0.25,584,2,59,5,n130-2,V65,,,,,0
5,5,73.0,0.75,73.0,0.75,584,6,79,1,n118-2,,,,,,0
5,5,73.25,0.25,73.25,0.25,586,2,67,5,n131-2,,,,,,0
5,5,73.5,0.25,73.5,0.25,588,2,62,5,n132-2,,,,,,0
5,5,73.75,0.25,73.75,0.25,590,2,77,1,n119-2,,,,,,0
5,5,73.75,0.25,73.75,0.25,590,2,67,5,n133-2,,,,,,0
5,5,74.0,0.5,74.0,0.5,592,4,76,1,n120-2,,,,,,0
5,5,74.0,0.25,74.0,0.25,592,2,60,5,n134-2,I,,,,,0
5,5,74.25,0.25,74.25,0.25,594,2,67,5,n135-2,,,,,,0
5,5,74.5,0.25,74.5,0.25,596,2,62,5,n136-2,V64,,,,,0
5,5,74.75,0.25,74.75,0.25,598,2,67,5,n137-2,,,,,,0
5,5,74.875,0.125,74.875,0.125,599,1,74,1,n122-2,,,,,,0
5,5,75.0,0.5,75.0,0.5,600,4,72,1,n123-2,,,,,,0
5,5,75.0,0.25,75.0,0.25,600,2,64,5,n138-2,I6,,,,,0
5,5,75.25,0.25,75.25,0.25,602,2,67,5,n139-2,,,,,,0
5,5,75.5,0.25,75.5,0.25,604,2,60,5,n140-2,I,,,,,0
5,5,75.75,0.25,75.75,0.25,606,2,67,5,n141-2,,,,,,0
5,5,75.875,0.125,75.875,0.125,607,1,76,1,n125-2,,,,,,0
6,6,76.0,0.5,76.0,0.5,608,4,74,1,n142-2,,,,,,0
6,6,76.0,0.25,76.0,0.25,608,2,59,5,n152-2,V.I6,,,,,0
6,6,76.25,0.25,76.25,0.25,610,2,62,5,n153-2,,,,,,0
6,6,76.5,0.25,76.5,0.25,612,2,57,5,n154-2,viio6,,,,,0
6,6,76.75,0.25,76.75,0.25,614,2,60,5,n155-2,,,,,,0
6,6,76.875,0.125,76.875,0.125,615,1,78,1,n144-2,,,,,,0
6,6,77.0,0.25,77.0,0.25,616,2,59,5,n156-2,I6,,,,,0
6,6,77.0,0.5,77.0,0.5,616,4,79,1,n145-2,,,,,,0
6,6,77.25,0.25,77.25,0.25,618,2,62,5,n157-2,,,,,,0
6,6,77.5,0.25,77.5,0.25,620,2,55,5,n158-2,I,,,,,0
6,6,77.75,0.25,77.75,0.25,622,2,59,5,n159-2,,,,,,0
6,6,77.875,0.125,77.875,0.125,623,1,83,1,n147-2,,,,,,0
6,6,78.0,0.25,78.0,0.25,624,2,57,5,n160-2,V43,,,,,0
6,6,78.0,0.5,78.0,0.5,624,4,74,1,n148-2,,,,,,0
6,6,78.25,0.25,78.25,0.25,626,2,62,5,n161-2,,,,,,0
6,6,78.5,0.5,78.5,0.5,628,4,72,1,n149-2,,,,,,0
6,6,78.5,0.25,78.5,0.25,628,2,54,5,n162-2,V65,,,,,0
6,6,78.75,0.25,78.75,0.25,630,2,62,5,n163-2,,,,,,0
6,6,79.0,0.25,79.0,0.25,632,2,55,5,n164-2,I},1.0,4/4,,},3
6,6,79.0,0.5,79.0,0.5,632,4,71,1,n150-2,,,,,,0
6,6,79.25,0.25,79.25,0.25,634,2,54,5,n165-2,,,,,,0
6,6,79.5,0.25,79.5,0.25,636,2,52,5,n166-2,,,,,,0
6,6,79.75,0.25,79.75,0.25,638,2,50,5,n167-2,,,,,,0
7,7,80.0,1.0,80.0,1.0,640,8,69,1,n168-2,,,,,,0
7,7,80.0,0.25,80.0,0.25,640,2,48,5,n181-2,ii6{,2.0,4/4,,{,1
7,7,80.25,0.25,80.25,0.25,642,2,52,5,n182-2,,,,,,0
7,7,80.5,0.25,80.5,0.25,644,2,57,5,n183-2,,,,,,0
7,7,80.75,0.25,80.75,0.25,646,2,60,5,n184-2,,,,,,0
7,7,81.0,0.25,81.0,0.25,648,2,64,5,n185-2,,,,,,0
7,7,81.0,0.25,81.0,0.25,648,2,72,1,n169-2,,,,,,0
7,7,81.25,0.25,81.25,0.25,650,2,62,5,n186-2,,,,,,0
7,7,81.25,0.25,81.25,0.25,650,2,71,1,n170-2,,,,,,0
7,7,81.5,0.25,81.5,0.25,652,2,69,1,n171-2,,,,,,0
7,7,81.5,0.25,81.5,0.25,652,2,60,5,n187-2,,,,,,0
7,7,81.75,0.25,81.75,0.25,654,2,67,1,n172-2,,,,,,0
7,7,81.75,0.25,81.75,0.25,654,2,59,5,n188-2,,,,,,0
7,7,82.0,0.25,82.0,0.25,656,2,57,5,n189-2,viio6,,,,,0
7,7,82.0,0.25,82.0,0.25,656,2,66,1,n173-2,,,,,,0
7,7,82.25,0.25,82.25,0.25,658,2,59,5,n190-2,,,,,,0
7,7,82.25,0.25,82.25,0.25,658,2,67,1,n174-2,,,,,,0
7,7,82.5,0.25,82.5,0.25,660,2,60,5,n191-2,,,,,,0
7,7,82.5,0.25,82.5,0.25,660,2,69,1,n175-2,,,,,,0
7,7,82.75,0.25,82.75,0.25,662,2,59,5,n192-2,,,,,,0
7,7,82.75,0.25,82.75,0.25,662,2,71,1,n176-2,,,,,,0
7,7,83.0,0.25,83.0,0.25,664,2,72,1,n177-2,,,,,,0
7,7,83.0,0.25,83.0,0.25,664,2,57,5,n193-2,,,,,,0
7,7,83.25,0.25,83.25,0.25,666,2,59,5,n194-2,,,,,,0
7,7,83.25,0.25,83.25,0.25,666,2,74,1,n178-2,,,,,,0
7,7,83.5,0.25,83.5,0.25,668,2,60,5,n195-2,,,,,,0
7,7,83.5,0.25,83.5,0.25,668,2,76,1,n179-2,,,,,,0
7,7,83.75,0.25,83.75,0.25,670,2,57,5,n196-2,,,,,,0
7,7,83.75,0.25,83.75,0.25,670,2,78,1,n180-2,,,,,,0
8,8,84.0,0.25,84.0,0.25,672,2,79,1,n197-2,,,,,,0
8,8,84.0,0.25,84.0,0.25,672,2,59,5,n210-2,I6,,,,,0
8,8,84.25,0.25,84.25,0.25,674,2,54,5,n211-2,viio,,,,,0
8,8,84.25,0.25,84.25,0.25,674,2,81,1,n198-2,,,,,,0
8,8,84.5,0.25,84.5,0.25,676,2,83,1,n199-2,,,,,,0
8,8,84.5,0.25,84.5,0.25,676,2,55,5,n212-2,I,,,,,0
8,8,84.75,0.25,84.75,0.25,678,2,84,1,n200-2,,,,,,0
8,8,84.75,0.25,84.75,0.25,678,2,57,5,n213-2,viio6,,,,,0
8,8,85.0,0.25,85.0,0.25,680,2,86,1,n201-2,,,,,,0
8,8,85.0,0.25,85.0,0.25,680,2,59,5,n214-2,I6,,,,,0
8,8,85.25,0.25,85.25,0.25,682,2,83,1,n202-2,,,,,,0
8,8,85.25,0.25,85.25,0.25,682,2,55,5,n215-2,,,,,,0
8,8,85.5,0.25,85.5,0.25,684,2,88,1,n203-2,,,,,,0
8,8,85.5,0.25,85.5,0.25,684,2,60,5,n216-2,ii6,,,,,0
8,8,85.75,0.25,85.75,0.25,686,2,84,1,n204-2,,,,,,0
8,8,85.75,0.25,85.75,0.25,686,2,57,5,n217-2,,,,,,0
8,8,86.0,1.0,86.0,1.0,688,8,79,1,n205-2,,,,,,0
8,8,86.0,1.0,86.0,1.0,688,8,83,1,n206-2,,,,,,0
8,8,86.0,0.25,86.0,0.25,688,2,62,5,n218-2,V(64),,,,,0
8,8,86.25,0.25,86.25,0.25,690,2,67,5,n219-2,,,,,,0
8,8,86.5,0.25,86.5,0.25,692,2,64,5,n220-2,vii%7/V,,,,,0
8,8,86.75,0.25,86.75,0.25,694,2,61,5,n221-2,,,,,,0
8,8,87.0,0.5,87.0,0.5,696,4,78,1,n207-2,,,,,,0
8,8,87.0,0.25,87.0,0.25,696,2,62,5,n222-2,V|HC},1.0,4/4,,},3
8,8,87.0,0.5,87.0,0.5,696,4,81,1,n208-2,,,,,,0
8,8,87.25,0.25,87.25,0.25,698,2,60,5,n223-2,,,,,,0
8,8,87.5,0.25,87.5,0.25,700,2,59,5,n224-2,,,,,,0
8,8,87.75,0.25,87.75,0.25,702,2,57,5,n225-2,,,,,,0
9,9,88.0,0.25,88.0,0.25,704,2,55,5,n242-2,I{,2.0,4/4,,{,1
9,9,88.0,0.75,88.0,0.75,704,6,74,1,n226-2,,,,,,0
9,9,88.25,0.25,88.25,0.25,706,2,62,5,n243-2,,,,,,0
9,9,88.5,0.25,88.5,0.25,708,2,59,5,n244-2,,,,,,0
9,9,88.75,0.25,88.75,0.25,710,2,62,5,n245-2,,,,,,0
9,9,88.75,0.125,88.75,0.125,710,1,76,1,n227-2,,,,,,0
9,9,88.875,0.125,88.875,0.125,711,1,78,1,n228-2,,,,,,0
9,9,89.0,0.25,89.0,0.25,712,2,79,1,n229-2,,,,,,0
9,9,89.0,0.25,89.0,0.25,712,2,55,5,n246-2,,,,,,0
9,9,89.25,0.25,89.25,0.25,714,2,78,1,n230-2,,,,,,0
9,9,89.25,0.25,89.25,0.25,714,2,62,5,n247-2,,,,,,0
9,9,89.5,0.25,89.5,0.25,716,2,59,5,n248-2,,,,,,0
9,9,89.5,0.25,89.5,0.25,716,2,76,1,n231-2,,,,,,0
9,9,89.75,0.25,89.75,0.25,718,2,62,5,n249-2,,,,,,0
9,9,89.75,0.25,89.75,0.25,718,2,74,1,n232-2,,,,,,0
